barracks_status_dire,barracks_status_radiant,dire_score,duration,first_blood_time,radiant_score,radiant_win,start_time,tower_status_radiant,match_id,player_slot,ability_upgrades_arr,account_id,assists,deaths,denies,gold_per_min,gold_spent,hero_damage,hero_healing,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,item_neutral,kills,last_hits,personaname,level,net_worth,tower_damage,xp_per_min,isRadiant,win,kills_per_min,kda,total_gold,total_xp
51,51,35,2943,176,43,True,1700012371,1792,7439591134,129,"['templar_assassin_refraction', 'gyrocopter_flak_cannon', 'phoenix_icarus_dive', 'phoenix_supernova']",909681568.0,18,10,12,604,25450.0,38244.0,0.0,Dark Willow,152,156,116,63,108,160,309,5,368,kloppi,25,26797,6177.0,702,False,0,0.10193679918450561,2.09,29626,34433
51,51,35,2943,176,43,True,1700012371,1792,7439591134,130,"['keeper_of_the_light_chakra_magic', 'dark_willow_bramble_maze', 'gyrocopter_call_down', 'hoodwink_bushwhack']",,18,5,11,371,14340.0,21585.0,0.0,Clockwerk,226,36,50,24,235,73,311,3,92,,24,16919,736.0,669,False,0,0.06116207951070337,3.5,18197,32814
51,51,35,2943,176,43,True,1700012371,1792,7439591134,131,"['mars_arena_of_blood', 'gyrocopter_rocket_barrage', 'gyrocopter_homing_missile', 'rattletrap_power_cogs']",,12,17,12,348,17330.0,22806.0,125.0,Phoenix,1125,48,100,1,235,0,364,4,99,,20,14950,117.0,479,False,0,0.08154943934760449,0.89,17069,23494
51,51,35,2943,176,43,True,1700012371,1792,7439591134,132,"['dark_willow_shadow_realm', 'shadow_demon_disseminate', 'hoodwink_sharpshooter', 'riki_tricks_of_the_trade']",,9,4,10,814,35820.0,68152.0,0.0,Hoodwink,263,247,48,235,158,156,311,17,376,,29,36843,3566.0,1038,False,0,0.3465851172273191,5.2,39926,50913
63,0,69,2296,11,38,False,1700008426,0,7439550337,0,"['grimstroke_ink_creature', 'grimstroke_soul_chain', 'alchemist_corrosive_weaponry', 'doom_bringer_infernal_blade']",,16,15,0,491,13640.0,35167.0,0.0,Lich,73,108,63,236,166,534,361,11,98,,21,15124,0.0,676,True,0,0.2874564459930314,1.69,18788,25868
63,0,69,2296,11,38,False,1700008426,0,7439550337,1,"['bristleback_quill_spray', 'bristleback_bristleback', 'sandking_epicenter', 'doom_bringer_devour']",58552321.0,9,13,11,704,21590.0,40588.0,0.0,Spirit Breaker,1,29,108,127,137,226,949,9,252,Not Paul,22,21476,0.0,680,True,0,0.23519163763066203,1.29,26939,26021
63,0,69,2296,11,38,False,1700008426,0,7439550337,2,"['spirit_breaker_bulldoze', 'spirit_breaker_greater_bash', 'sandking_caustic_finale', 'shredder_chakram']",,10,9,2,542,16035.0,14563.0,0.0,Lycan,172,249,36,939,125,63,638,5,290,,22,20592,0.0,695,True,0,0.13066202090592335,1.5,20740,26595
63,0,69,2296,11,38,False,1700008426,0,7439550337,3,"['pangolier_gyroshell', 'grimstroke_spirit_walk', 'shredder_whirling_death', 'pangolier_shield_crash']",57577359.0,14,13,4,464,14070.0,30130.0,0.0,Sand King,180,90,1,4205,100,267,2190,6,114,FrioFrijoles,22,14426,0.0,711,True,0,0.15679442508710803,1.43,17755,27207
63,0,69,2296,11,38,False,1700008426,0,7439550337,4,"['sandking_burrowstrike', 'sandking_sand_storm', 'lich_sinister_gaze', 'doom_bringer_doom']",131023772.0,16,19,0,348,11550.0,15671.0,125.0,Bristleback,34,180,218,1,110,60,290,6,29,Osterhout,17,10780,0.0,453,True,0,0.15679442508710803,1.1,13316,17334
63,0,69,2296,11,38,False,1700008426,0,7439550337,128,"['ancient_apparition_cold_feet', 'ancient_apparition_ice_vortex', 'ancient_apparition_ice_blast', 'lion_impale']",92508365.0,35,6,1,605,22620.0,37674.0,27.0,Alchemist,90,610,235,29,267,1,680,18,81,willham,25,22344,1484.0,967,False,1,0.47038327526132406,7.57,23151,37003
63,0,69,2296,11,38,False,1700008426,0,7439550337,129,"['pangolier_swashbuckle', 'pangolier_lucky_shot', 'lycan_feral_impulse', 'lycan_shapeshift']",,17,9,8,586,19185.0,23203.0,303.0,Pangolier,50,174,208,166,34,116,573,8,217,,22,24076,9987.0,732,False,1,0.20905923344947736,2.5,22424,28011
63,0,69,2296,11,38,False,1700008426,0,7439550337,130,"['grimstroke_dark_artistry', 'lion_mana_drain', 'lion_finger_of_death']",,24,7,6,633,20915.0,26673.0,0.0,Lion,244,108,36,235,214,176,289,9,182,,23,18822,2754.0,785,False,1,0.23519163763066203,4.13,24222,30039
63,0,69,2296,11,38,False,1700008426,0,7439550337,131,"['ancient_apparition_chilling_touch', 'alchemist_acid_spray', 'lion_voodoo', 'alchemist_chemical_rage']",,22,7,11,688,23420.0,36709.0,0.0,Grimstroke,108,98,96,247,48,236,381,15,154,,25,25291,13649.0,919,False,1,0.39198606271777003,4.63,26327,35167
63,0,69,2296,11,38,False,1700008426,0,7439550337,132,"['spirit_breaker_charge_of_darkness', 'lich_chain_frost', 'alchemist_unstable_concoction', 'alchemist_unstable_concoction_throw', 'doom_bringer_scorched_earth']",74152970.0,32,9,6,574,18290.0,32764.0,4244.0,Doom,226,231,223,34,114,11,2190,17,89,okra,23,19097,4046.0,752,False,1,0.4442508710801394,4.9,21965,28776
3,63,15,2142,103,36,True,1699999720,1975,7439457402,0,"['lion_mana_drain', 'lion_finger_of_death', 'rattletrap_rocket_flare', 'dawnbreaker_fire_wreath']",106870568.0,10,0,4,597,19465.0,20608.0,0.0,Clockwerk,50,1466,108,20,41,114,950,7,245,Surjan,21,21501,3085.0,717,True,1,0.19607843137254902,17.0,21312,25596
3,63,15,2142,103,36,True,1699999720,1975,7439457402,1,"['broodmother_spin_web', 'earthshaker_aftershock', 'earthshaker_echo_slam', 'winter_wyvern_cold_embrace']",97568001.0,16,5,12,333,10595.0,11099.0,3159.0,Earthshaker,73,235,48,1,0,0,574,2,54,Prestil,17,12662,904.0,439,True,1,0.05602240896358543,3.0,11888,15672
3,63,15,2142,103,36,True,1699999720,1975,7439457402,2,"['sven_storm_bolt', 'phantom_lancer_doppelwalk', 'dark_willow_terrorize', 'lion_impale']",74152970.0,9,4,1,377,9975.0,12424.0,0.0,Winter Wyvern,1,180,188,176,16,0,331,9,41,okra,17,12140,1078.0,489,True,1,0.25210084033613445,3.6,13458,17457
3,63,15,2142,103,36,True,1699999720,1975,7439457402,3,"['winter_wyvern_arctic_burn', 'witch_doctor_death_ward', 'naga_siren_ensnare', 'broodmother_silken_bola']",105999791.0,12,5,12,429,14215.0,28895.0,0.0,Naga Siren,116,180,108,232,43,0,289,9,94,Bman854,19,14355,2101.0,548,True,1,0.25210084033613445,3.5,15315,19563
3,63,15,2142,103,36,True,1699999720,1975,7439457402,4,"['dawnbreaker_solar_guardian', 'sven_great_cleave', 'phantom_lancer_spirit_lance', 'naga_siren_rip_tide']",145078332.0,8,2,13,806,27730.0,18167.0,936.0,Morphling,174,147,156,139,48,0,573,7,446,Poncho,25,27377,14025.0,977,True,1,0.19607843137254902,5.0,28774,34878
3,63,15,2142,103,36,True,1699999720,1975,7439457402,128,"['phantom_lancer_juxtapose', 'phantom_lancer_phantom_edge', 'winter_wyvern_splinter_blast', 'naga_siren_mirror_image']",281370226.0,3,5,11,743,18220.0,22897.0,0.0,Dark Willow,63,174,236,117,114,154,2096,6,268,OYASUMI in my dream,20,24799,1343.0,647,False,0,0.1680672268907563,1.5,26525,23097
3,63,15,2142,103,36,True,1699999720,1975,7439457402,129,"['keeper_of_the_light_chakra_magic', 'keeper_of_the_light_spirit_form', 'dark_willow_bramble_maze', 'earthshaker_fissure']",,5,5,1,193,4170.0,12853.0,0.0,Phantom Lancer,0,0,0,218,0,0,990,1,24,,13,151,0.0,271,False,0,0.028011204481792715,1.0,6890,9674
3,63,15,2142,103,36,True,1699999720,1975,7439457402,130,"['earthshaker_enchant_totem', 'dawnbreaker_luminosity', 'rattletrap_battery_assault', 'rattletrap_hookshot']",,2,12,13,334,7975.0,6878.0,94.0,Sven,36,50,65,11,73,252,573,1,142,,14,7356,0.0,333,False,0,0.028011204481792715,0.23,11923,11888
3,63,15,2142,103,36,True,1699999720,1975,7439457402,131,"['dark_willow_shadow_realm', 'dark_willow_cursed_crown', 'winter_wyvern_winters_curse', 'morphling_waveform']",,5,6,1,516,16575.0,10579.0,0.0,Lion,77,250,108,63,534,0,2096,6,53,,17,17416,294.0,448,False,0,0.1680672268907563,1.57,18421,15993
3,63,15,2142,103,36,True,1699999720,1975,7439457402,132,"['broodmother_insatiable_hunger', 'sven_gods_strength', 'dawnbreaker_celestial_hammer', 'lion_voodoo']",,2,8,9,411,11630.0,5935.0,0.0,Broodmother,0,0,0,0,0,0,949,0,171,,15,102,244.0,383,False,0,,0.22,14672,13673
0,51,53,3831,2,39,True,1699928088,1926,7437920016,0,"['pangolier_gyroshell', 'bounty_hunter_wind_walk', 'visage_gravekeepers_cloak', 'warlock_upheaval']",9243903.0,25,7,0,475,21275.0,23529.0,0.0,Dazzle,36,63,43,263,147,160,829,3,182,SHOOT BANG,27,25382,4954.0,592,True,1,0.04698512137823022,3.5,30328,37799
0,51,53,3831,2,39,True,1699928088,1926,7437920016,1,"['ancient_apparition_chilling_touch', 'pangolier_lucky_shot', 'warlock_rain_of_chaos', 'dazzle_poison_touch']",88063511.0,17,11,7,798,38175.0,75338.0,0.0,Grimstroke,250,116,263,110,152,48,374,16,400,lutom,29,46648,8753.0,782,True,1,0.2505873140172279,2.75,50952,49930
0,51,53,3831,2,39,True,1699928088,1926,7437920016,2,"['grimstroke_ink_creature', 'visage_grave_chill', 'bounty_hunter_track', 'tidehunter_kraken_shell']",,24,12,5,581,32720.0,21512.0,0.0,Bloodseeker,939,112,116,48,158,249,366,7,243,,26,31897,1921.0,608,True,1,0.10963194988253719,2.38,37096,38820
0,51,53,3831,2,39,True,1699928088,1926,7437920016,3,"['tidehunter_ravage', 'visage_soul_assumption', 'storm_spirit_electric_vortex', 'bloodseeker_blood_bath']",,21,12,3,405,16305.0,24735.0,0.0,Storm Spirit,1,0,108,33,48,110,301,5,116,,26,22931,529.0,590,True,1,0.07830853563038372,2.0,25859,37671
0,51,53,3831,2,39,True,1699928088,1926,7437920016,4,"['dazzle_shadow_wave', 'bloodseeker_bloodrage', 'bloodseeker_thirst', 'grimstroke_soul_chain']",148525021.0,12,11,12,884,44645.0,66839.0,9311.0,Ancient Apparition,911,121,141,220,158,273,372,8,673,SynomyN,30,45552,16137.0,868,True,1,0.12529365700861395,1.67,56443,55421
0,51,53,3831,2,39,True,1699928088,1926,7437920016,128,"['ancient_apparition_cold_feet', 'ancient_apparition_ice_blast', 'oracle_fortunes_end', 'skywrath_mage_ancient_seal']",909681568.0,29,6,4,361,18280.0,28588.0,5956.0,Warlock,231,232,235,40,42,48,311,11,48,kloppi,27,18543,0.0,687,False,0,0.17227877838684416,5.71,23049,43864
0,51,53,3831,2,39,True,1699928088,1926,7437920016,129,"['grimstroke_spirit_walk', 'pangolier_swashbuckle', 'oracle_false_promise', 'pangolier_shield_crash']",74152970.0,21,9,6,832,40445.0,62226.0,1852.0,Bounty Hunter,156,116,141,147,235,220,374,23,624,okra,30,38574,3008.0,938,False,0,0.36021926389976505,4.4,53123,59891
0,51,53,3831,2,39,True,1699928088,1926,7437920016,130,"['tidehunter_anchor_smash', 'warlock_fatal_bonds', 'skywrath_mage_concussive_shot', 'bloodseeker_rupture']",104799808.0,9,9,5,535,26800.0,26615.0,0.0,Visage,63,127,147,114,160,116,678,7,416,"Good game, well played",27,26540,3968.0,691,False,0,0.10963194988253719,1.6,34159,44120
0,51,53,3831,2,39,True,1699928088,1926,7437920016,131,"['grimstroke_dark_artistry', 'ancient_apparition_ice_vortex', 'dazzle_bad_juju', 'tidehunter_gush']",30023964.0,20,8,9,620,31880.0,44020.0,0.0,Tidehunter,604,96,277,29,235,232,336,7,501,Xmus Jaxon Flaxon Waxon,26,34268,415.0,675,False,0,0.10963194988253719,3.0,39587,43098
0,51,53,3831,2,39,True,1699928088,1926,7437920016,132,"['bounty_hunter_jinada', 'storm_spirit_overload', 'storm_spirit_ball_lightning', 'skywrath_mage_arcane_bolt']",,19,7,6,526,29670.0,36793.0,0.0,Skywrath Mage,48,232,121,119,273,254,571,5,319,,27,25426,514.0,765,False,0,0.07830853563038372,3.0,33585,48845
19,55,31,3012,139,43,True,1699924263,1796,7437876389,0,"['necrolyte_death_pulse', 'necrolyte_heartstopper_aura', 'enchantress_untouchable']",151216897.0,18,6,8,849,36300.0,90670.0,3828.0,Spectre,176,114,119,127,137,220,364,11,432,MoniCaRRR,27,39882,7293.0,760,True,1,0.21912350597609562,4.14,42619,38152
19,55,31,3012,139,43,True,1699924263,1796,7437876389,1,"['abyssal_underlord_firestorm', 'abyssal_underlord_pit_of_malice', 'shadow_demon_demonic_purge', 'rattletrap_rocket_flare']",,25,5,2,363,14235.0,19396.0,2111.0,Viper,0,206,40,108,48,232,2190,4,38,,20,17060,447.0,453,True,1,0.0796812749003984,4.83,18222,22740
19,55,31,3012,139,43,True,1699924263,1796,7437876389,2,"['shadow_demon_disseminate', 'nyx_assassin_jolt', 'alchemist_unstable_concoction', 'rattletrap_hookshot']",273787.0,15,12,4,411,13490.0,26297.0,0.0,Pugna,0,65,204,29,40,232,300,8,72,[grip] gamby,22,18874,1264.0,543,True,1,0.1593625498007968,1.77,20632,27258
19,55,31,3012,139,43,True,1699924263,1796,7437876389,3,"['pugna_nether_ward', 'pugna_life_drain', 'nyx_assassin_impale', 'nyx_assassin_spiked_carapace']",74826210.0,33,6,5,437,13915.0,38173.0,2930.0,Alchemist,30,214,36,254,108,232,336,6,66,[grip] kstew,25,20286,478.0,708,True,1,0.1195219123505976,5.57,21937,35541
19,55,31,3012,139,43,True,1699924263,1796,7437876389,4,"['pugna_nether_blast', 'warlock_fatal_bonds', 'lina_laguna_blade', 'enchantress_impetus']",31693908.0,14,3,4,743,29460.0,57878.0,0.0,Warlock,123,96,249,232,235,48,376,13,403,Bitgar,27,36659,13141.0,816,True,1,0.2589641434262948,6.75,37298,40963
19,55,31,3012,139,43,True,1699924263,1796,7437876389,128,"['pugna_decrepify', 'necrolyte_reapers_scythe', 'shadow_demon_disruption', 'lina_light_strike_array']",909681568.0,14,8,3,310,13680.0,24117.0,0.0,Clockwerk,1,226,29,42,40,235,680,4,20,kloppi,21,11958,191.0,477,False,0,0.0796812749003984,2.0,15562,23945
19,55,31,3012,139,43,True,1699924263,1796,7437876389,129,"['viper_corrosive_skin', 'lina_dragon_slave', 'ursa_enrage', 'spectre_dispersion']",74152970.0,14,4,13,785,29480.0,77170.0,0.0,Necrophos,114,235,137,108,220,90,574,7,590,okra,27,34237,3005.0,806,False,0,0.1394422310756972,4.2,39407,40461
19,55,31,3012,139,43,True,1699924263,1796,7437876389,130,"['viper_poison_attack', 'warlock_shadow_word', 'warlock_upheaval', 'warlock_rain_of_chaos']",104799808.0,6,9,6,318,11470.0,12978.0,0.0,Enchantress,180,65,42,108,188,0,571,1,107,"Good game, well played",19,12300,3612.0,401,False,0,0.0199203187250996,0.7,15963,20130
19,55,31,3012,139,43,True,1699924263,1796,7437876389,131,"['abyssal_underlord_atrophy_aura', 'spectre_spectral_dagger', 'alchemist_chemical_rage', 'alchemist_corrosive_weaponry']",912023973.0,5,7,18,618,25800.0,47598.0,0.0,Shadow Demon,249,156,166,263,116,63,309,15,337,C,25,25581,9225.0,750,False,0,0.298804780876494,2.5,31023,37650
19,55,31,3012,139,43,True,1699924263,1796,7437876389,132,"['viper_nethertoxin', 'rattletrap_battery_assault', 'rattletrap_power_cogs', 'nyx_assassin_vendetta']",72808817.0,8,16,36,359,12905.0,22412.0,0.0,Nyx Assassin,180,36,223,43,102,273,571,4,127,Demon,20,13767,2485.0,435,False,0,0.0796812749003984,0.71,18021,21837
0,63,23,1908,79,45,True,1699921198,1983,7437844903,0,"['skywrath_mage_ancient_seal', 'lycan_summon_wolves', 'bane_brain_sap', 'lycan_shapeshift']",109477605.0,20,2,8,450,11805.0,14521.0,3339.0,Lycan,931,36,0,77,81,232,290,3,73,Thanos' Infinity Cock Ring,20,14293,5738.0,677,True,1,0.09433962264150943,7.67,14310,21528
0,63,23,1908,79,45,True,1699921198,1983,7437844903,1,"['silencer_curse_of_the_silent', 'silencer_glaives_of_wisdom', 'oracle_false_promise', 'gyrocopter_flak_cannon']",94500569.0,19,8,11,675,15945.0,25846.0,5701.0,Bane,534,63,36,263,108,77,288,10,223,nervous pooper,20,19981,12683.0,730,True,1,0.31446540880503143,3.22,21465,23214
0,63,23,1908,79,45,True,1699921198,1983,7437844903,2,"['juggernaut_blade_dance', 'kunkka_tidebringer', 'elder_titan_natural_order', 'elder_titan_earth_splitter']",,9,2,3,721,22735.0,32890.0,0.0,Kunkka,0,168,939,249,73,50,376,15,249,,21,22453,5519.0,812,True,1,0.4716981132075472,8.0,22927,25821
0,63,23,1908,79,45,True,1699921198,1983,7437844903,3,"['silencer_last_word', 'juggernaut_blade_fury', 'gyrocopter_rocket_barrage', 'bane_fiends_grip']",52385326.0,19,8,1,450,12660.0,12590.0,1104.0,Elder Titan,152,92,9,180,188,108,289,9,32,JERRYTRON,19,13112,652.0,624,True,1,0.2830188679245283,3.11,14310,19843
0,63,23,1908,79,45,True,1699921198,1983,7437844903,4,"['ursa_enrage', 'elder_titan_ancestral_spirit', 'faceless_void_time_walk']",74152970.0,8,3,3,620,17630.0,19133.0,0.0,Faceless Void,108,210,65,235,63,36,378,8,166,okra,20,19548,3804.0,732,True,1,0.25157232704402516,4.0,19716,23277
0,63,23,1908,79,45,True,1699921198,1983,7437844903,128,"['juggernaut_omni_slash', 'oracle_fates_edict', 'ursa_fury_swipes', 'lycan_feral_impulse']",164033341.0,5,9,7,549,15195.0,27800.0,0.0,Juggernaut,63,75,147,145,108,0,212,7,232,let him cook,17,15537,192.0,514,False,0,0.22012578616352202,1.2,17458,16345
0,63,23,1908,79,45,True,1699921198,1983,7437844903,129,"['kunkka_torrent', 'kunkka_ghostship', 'obsidian_destroyer_astral_imprisonment', 'bane_enfeeble']",108962345.0,9,10,4,269,7230.0,14189.0,0.0,Outworld Destroyer,36,188,218,0,65,180,840,2,32,77misa77,13,5979,43.0,316,False,0,0.06289308176100629,1.0,8554,10048
0,63,23,1908,79,45,True,1699921198,1983,7437844903,130,"['faceless_void_time_lock', 'silencer_global_silence', 'ursa_earthshock', 'ursa_overpower']",110768761.0,6,12,3,386,11690.0,17303.0,0.0,Ursa,50,1097,40,149,569,36,2193,7,115,MR,15,11086,0.0,426,False,0,0.22012578616352202,1.0,12274,13546
0,63,23,1908,79,45,True,1699921198,1983,7437844903,131,"['oracle_fortunes_end', 'skywrath_mage_concussive_shot', 'skywrath_mage_mystic_flare', 'gyrocopter_homing_missile']",52724043.0,9,4,3,298,9325.0,20893.0,0.0,Oracle,254,180,36,108,43,0,349,3,37,77ARK77,17,9032,19.0,500,False,0,0.09433962264150943,2.4,9476,15900
0,63,23,1908,79,45,True,1699921198,1983,7437844903,132,"['faceless_void_chronosphere', 'skywrath_mage_arcane_bolt', 'obsidian_destroyer_equilibrium', 'bane_nightmare']",,9,11,8,308,8410.0,21030.0,0.0,Silencer,259,77,42,37,232,29,2193,2,66,,14,7330,26.0,364,False,0,0.06289308176100629,0.92,9794,11575
0,63,20,2085,0,44,True,1699848930,2039,7436272298,0,"['winter_wyvern_splinter_blast', 'winter_wyvern_cold_embrace', 'elder_titan_echo_stomp', 'riki_backstab']",,11,1,3,595,18175.0,9486.0,8087.0,Clinkz,273,223,0,48,235,232,675,3,199,,21,20203,6797.0,684,True,1,0.08633093525179857,7.0,20676,23769
0,63,20,2085,0,44,True,1699848930,2039,7436272298,1,"['clinkz_strafe', 'keeper_of_the_light_spirit_form', 'clinkz_death_pact', 'winter_wyvern_arctic_burn']",,12,0,8,638,22850.0,21044.0,0.0,Keeper of the Light,180,534,141,166,108,135,381,10,204,,21,22591,6185.0,727,True,1,0.28776978417266186,22.0,22170,25263
0,63,20,2085,0,44,True,1699848930,2039,7436272298,2,"['bounty_hunter_track', 'riki_blink_strike', 'riki_tricks_of_the_trade', 'doom_bringer_scorched_earth']",,10,4,27,782,20435.0,28220.0,0.0,Night Stalker,939,73,112,50,127,114,2193,17,166,,21,25913,8942.0,680,True,1,0.4892086330935252,5.4,27174,23630
0,63,20,2085,0,44,True,1699848930,2039,7436272298,3,"['night_stalker_hunter_in_the_night', 'winter_wyvern_winters_curse', 'night_stalker_crippling_fear', 'doom_bringer_infernal_blade']",294787843.0,17,8,6,456,14725.0,13292.0,0.0,Earth Spirit,63,143,40,569,114,252,376,6,90,BenDover,19,14361,4622.0,585,True,1,0.17266187050359713,2.56,15846,20328
0,63,20,2085,0,44,True,1699848930,2039,7436272298,4,"['warlock_fatal_bonds', 'slark_pounce', 'slark_shadow_dance', 'void_spirit_resonant_pulse']",48328978.0,22,7,0,491,15410.0,18663.0,0.0,Slark,102,180,36,0,108,123,573,8,88,IceToad,19,15417,2158.0,570,True,1,0.2302158273381295,3.75,17062,19807
0,63,20,2085,0,44,True,1699848930,2039,7436272298,128,"['earth_spirit_rolling_boulder', 'clinkz_wind_walk', 'slark_essence_shift', 'night_stalker_void']",104417950.0,9,13,12,294,14410.0,13278.0,0.0,Riki,201,0,0,0,0,0,376,5,52,berserker,14,5311,0.0,316,False,0,0.14388489208633093,1.0,10216,10981
0,63,20,2085,0,44,True,1699848930,2039,7436272298,129,"['keeper_of_the_light_chakra_magic', 'medusa_stone_gaze', 'bounty_hunter_jinada', 'bounty_hunter_wind_walk']",108129361.0,11,13,5,297,4245.0,5278.0,0.0,Bounty Hunter,214,36,0,65,0,0,306,1,52,Morgasming,13,8753,0.0,294,False,0,0.02877697841726619,0.86,10320,10216
0,63,20,2085,0,44,True,1699848930,2039,7436272298,130,"['medusa_split_shot', 'medusa_mystic_snake', 'medusa_mana_shield', 'doom_bringer_doom']",,5,6,3,431,14220.0,16257.0,0.0,Medusa,63,147,236,75,160,0,212,2,225,,19,14400,0.0,592,False,0,0.05755395683453238,1.0,14977,20572
0,63,20,2085,0,44,True,1699848930,2039,7436272298,131,"['warlock_upheaval', 'warlock_rain_of_chaos', 'void_spirit_aether_remnant', 'clinkz_tar_bomb']",108723692.0,12,7,4,419,12585.0,22401.0,0.0,Warlock,29,22,1107,232,65,21,290,5,109,( ♥ ͜ʖ ♥),14,13280,0.0,348,False,0,0.14388489208633093,2.13,14560,12093
0,63,20,2085,0,44,True,1699848930,2039,7436272298,132,"['slark_dark_pact', 'riki_smoke_screen', 'void_spirit_astral_step', 'doom_bringer_devour']",74152970.0,4,5,8,597,16365.0,22319.0,0.0,Doom,168,116,65,0,48,252,381,6,186,okra,19,18858,763.0,609,False,0,0.17266187050359713,1.67,20745,21162
0,63,27,2481,79,52,True,1699845225,1844,7436223493,0,"['ember_spirit_searing_chains', 'ember_spirit_sleight_of_fist', 'shadow_demon_demonic_purge', 'shadow_shaman_voodoo']",,18,5,2,687,22830.0,25183.0,0.0,Bounty Hunter,48,569,166,168,108,141,381,12,281,,24,26598,3473.0,828,True,1,0.2902055622732769,5.0,28407,34237
0,63,27,2481,79,52,True,1699845225,1844,7436223493,1,"['bounty_hunter_wind_walk', 'rubick_telekinesis', 'witch_doctor_death_ward', 'lion_voodoo']",,15,5,3,317,11445.0,20285.0,0.0,Witch Doctor,180,108,34,40,60,232,289,7,27,,16,11995,385.0,362,True,1,0.16928657799274485,3.67,13107,14968
0,63,27,2481,79,52,True,1699845225,1844,7436223493,2,"['pugna_decrepify', 'pugna_nether_ward', 'pugna_life_drain', 'pudge_flesh_heap']",,25,9,6,423,12770.0,31798.0,3821.0,Jakiro,226,36,1,0,232,29,675,10,41,,20,14740,24.0,540,True,1,0.24183796856106407,3.5,17491,22329
0,63,27,2481,79,52,True,1699845225,1844,7436223493,3,"['shadow_demon_disruption', 'snapfire_mortimer_kisses', 'jakiro_ice_path', 'lion_impale']",74152970.0,16,5,10,544,19940.0,29478.0,0.0,Shadow Shaman,1,223,48,235,108,232,289,19,99,okra,23,20983,6818.0,720,True,1,0.45949214026602175,5.83,22494,29772
0,63,27,2481,79,52,True,1699845225,1844,7436223493,4,"['jakiro_dual_breath', 'shadow_shaman_ether_shock', 'rubick_arcane_supremacy', 'shadow_shaman_mass_serpent_ward']",,27,3,6,580,21220.0,39805.0,322.0,Shadow Demon,102,226,206,110,180,108,2190,4,226,,21,22081,19872.0,595,True,1,0.09673518742442563,7.75,23983,24603
0,63,27,2481,79,52,True,1699845225,1844,7436223493,128,"['rubick_fade_bolt', 'snapfire_firesnap_cookie', 'witch_doctor_maledict', 'lion_finger_of_death']",,10,10,11,375,12915.0,17012.0,332.0,Rubick,29,36,267,226,90,40,2192,6,113,,17,13011,48.0,407,False,0,0.14510278113663844,1.45,15506,16829
0,63,27,2481,79,52,True,1699845225,1844,7436223493,129,"['pugna_nether_blast', 'snapfire_lil_shredder', 'ember_spirit_fire_remnant', 'witch_doctor_paralyzing_cask']",65490786.0,8,9,4,574,23660.0,30403.0,0.0,Snapfire,141,168,116,48,223,166,309,6,287,kalboi,22,20608,7187.0,680,False,0,0.14510278113663844,1.4,23734,28118
0,63,27,2481,79,52,True,1699845225,1844,7436223493,130,"['bounty_hunter_shuriken_toss', 'bounty_hunter_jinada', 'bounty_hunter_track', 'jakiro_liquid_fire']",,7,13,3,318,10720.0,15484.0,0.0,Lion,214,40,1107,36,108,232,336,2,65,,17,12340,345.0,382,False,0,0.04836759371221282,0.64,13149,15795
0,63,27,2481,79,52,True,1699845225,1844,7436223493,131,"['ember_spirit_flame_guard', 'lone_druid_true_form', 'batrider_sticky_napalm', 'pudge_rot']",93470962.0,6,9,13,527,21125.0,28633.0,0.0,Pudge,123,108,50,1,226,0,825,7,256,Epik,22,17135,26.0,654,False,0,0.16928657799274485,1.3,21791,27042
0,63,27,2481,79,52,True,1699845225,1844,7436223493,132,"['pudge_meat_hook', 'jakiro_macropyre', 'lion_mana_drain', 'shadow_shaman_shackles']",,19,11,4,358,14295.0,16870.0,0.0,Pugna,244,226,254,0,214,0,675,2,81,,20,13444,203.0,548,False,0,0.04836759371221282,1.75,14803,22659
51,51,42,3157,330,52,False,1699834455,262,7436094640,0,"['juggernaut_blade_fury', 'bounty_hunter_jinada', 'bounty_hunter_shuriken_toss', 'treant_overgrowth']",54823556.0,21,7,1,609,23180.0,25825.0,192.0,Bounty Hunter,50,116,226,119,108,48,311,9,248,Beat_Elite,27,30667,2976.0,733,True,0,0.17104846373139057,3.75,32043,38568
51,51,42,3157,330,52,False,1699834455,262,7436094640,1,"['keeper_of_the_light_chakra_magic', 'kunkka_torrent', 'lina_light_strike_array', 'lina_laguna_blade']",116175701.0,25,7,8,521,25170.0,36866.0,0.0,Keeper of the Light,610,176,232,214,0,48,571,9,249,Tafi,26,23891,36.0,811,True,0,0.17104846373139057,4.25,27413,42672
51,51,42,3157,330,52,False,1699834455,262,7436094640,2,"['juggernaut_omni_slash', 'pudge_flesh_heap', 'abaddon_aphotic_shield', 'night_stalker_void']",158069158.0,20,5,17,736,37755.0,61556.0,0.0,Abaddon,156,249,225,139,63,160,311,17,383,Beyonder,28,33859,3259.0,896,True,0,0.32309154260373774,6.17,38725,47144
51,51,42,3157,330,52,False,1699834455,262,7436094640,3,"['kunkka_ghostship', 'shredder_whirling_death', 'muerta_dead_shot', 'muerta_the_calling']",56056832.0,23,12,5,453,20115.0,25229.0,0.0,Timbersaw,1,223,37,232,235,180,290,5,155,Meowwie,25,19675,3036.0,724,True,0,0.09502692429521697,2.15,23835,38094
